item_id,title,description,category,user_id,rating,review_text,views,purchases
ITEM_0179,Deluxe Wiper 360,Discover the Deluxe Wiper 360 — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_070,4.6,Five stars! This is exactly what I was looking for.,387,79
ITEM_0179,Deluxe Wiper 360,Discover the Deluxe Wiper 360 — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_025,2.8,It's okay. Does the job but nothing special.,43,9
ITEM_0180,Ultra Pulse Oximeter SE,High-quality health product. The Ultra Pulse Oximeter SE offers excellent performance and reliability for everyday use.,Health,user_041,4.0,Outstanding value for the price. Would buy again.,182,48
ITEM_0180,Ultra Pulse Oximeter SE,High-quality health product. The Ultra Pulse Oximeter SE offers excellent performance and reliability for everyday use.,Health,user_037,1.4,Terrible experience. Customer service was unhelpful.,200,45
ITEM_0180,Ultra Pulse Oximeter SE,High-quality health product. The Ultra Pulse Oximeter SE offers excellent performance and reliability for everyday use.,Health,user_017,3.0,Average product. Meets basic expectations.,459,128
ITEM_0180,Ultra Pulse Oximeter SE,High-quality health product. The Ultra Pulse Oximeter SE offers excellent performance and reliability for everyday use.,Health,user_013,2.5,Decent quality for the price range. Not bad.,407,97
ITEM_0180,Ultra Pulse Oximeter SE,High-quality health product. The Ultra Pulse Oximeter SE offers excellent performance and reliability for everyday use.,Health,user_062,2.9,It's okay. Does the job but nothing special.,77,21
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_084,5.0,Exceeded my expectations. Works perfectly and looks amazing.,256,66
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_094,3.1,Neither great nor terrible. Just average.,67,10
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_038,4.0,Perfect gift idea. The recipient was thrilled!,364,99
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_088,5.0,Five stars! This is exactly what I was looking for.,310,9
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_020,2.6,Get what you pay for. Acceptable quality.,7,0
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_099,1.7,Poor quality. Doesn't match the description at all.,232,40
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_022,1.1,Waste of money. Would not recommend to anyone.,295,46
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_046,4.7,Exceeded my expectations. Works perfectly and looks amazing.,235,33
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_061,1.9,Horrible quality control. Mine had defects.,71,3
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_073,4.9,My whole family loves it. Very well made and durable.,205,52
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_080,1.6,Waste of money. Would not recommend to anyone.,262,79
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_041,4.5,Perfect gift idea. The recipient was thrilled!,134,43
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_006,3.5,It's okay. Does the job but nothing special.,125,35
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_002,4.3,Great quality and super fast delivery. Highly recommend!,81,18
ITEM_0181,Classic Dash Cam Lite,The Classic Dash Cam Lite is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_052,1.5,Terrible experience. Customer service was unhelpful.,236,11
ITEM_0182,Digital Play Dough 360,Upgrade your lifestyle with the Digital Play Dough 360. Built for durability and engineered for superior toys experience.,Toys,user_011,4.9,Great quality and super fast delivery. Highly recommend!,472,101
ITEM_0182,Digital Play Dough 360,Upgrade your lifestyle with the Digital Play Dough 360. Built for durability and engineered for superior toys experience.,Toys,user_099,4.3,Perfect gift idea. The recipient was thrilled!,162,21
ITEM_0182,Digital Play Dough 360,Upgrade your lifestyle with the Digital Play Dough 360. Built for durability and engineered for superior toys experience.,Toys,user_078,4.1,Sleek design and works flawlessly. Very impressed.,232,4
ITEM_0182,Digital Play Dough 360,Upgrade your lifestyle with the Digital Play Dough 360. Built for durability and engineered for superior toys experience.,Toys,user_070,4.1,Sleek design and works flawlessly. Very impressed.,109,20
ITEM_0182,Digital Play Dough 360,Upgrade your lifestyle with the Digital Play Dough 360. Built for durability and engineered for superior toys experience.,Toys,user_073,4.8,Top notch quality. You won't be disappointed.,31,5
ITEM_0182,Digital Play Dough 360,Upgrade your lifestyle with the Digital Play Dough 360. Built for durability and engineered for superior toys experience.,Toys,user_056,1.1,Terrible experience. Customer service was unhelpful.,444,5
ITEM_0183,Deluxe Face Wash Plus,High-quality beauty product. The Deluxe Face Wash Plus offers excellent performance and reliability for everyday use.,Beauty,user_009,4.3,Great quality and super fast delivery. Highly recommend!,364,57
ITEM_0183,Deluxe Face Wash Plus,High-quality beauty product. The Deluxe Face Wash Plus offers excellent performance and reliability for everyday use.,Beauty,user_054,2.8,"It's fine. Standard product, standard experience.",27,1
ITEM_0183,Deluxe Face Wash Plus,High-quality beauty product. The Deluxe Face Wash Plus offers excellent performance and reliability for everyday use.,Beauty,user_055,4.2,Outstanding value for the price. Would buy again.,178,26
ITEM_0183,Deluxe Face Wash Plus,High-quality beauty product. The Deluxe Face Wash Plus offers excellent performance and reliability for everyday use.,Beauty,user_062,5.0,Exceeded my expectations. Works perfectly and looks amazing.,223,45
ITEM_0183,Deluxe Face Wash Plus,High-quality beauty product. The Deluxe Face Wash Plus offers excellent performance and reliability for everyday use.,Beauty,user_089,3.3,It's okay. Does the job but nothing special.,457,152
ITEM_0183,Deluxe Face Wash Plus,High-quality beauty product. The Deluxe Face Wash Plus offers excellent performance and reliability for everyday use.,Beauty,user_026,4.6,Top notch quality. You won't be disappointed.,165,42
ITEM_0183,Deluxe Face Wash Plus,High-quality beauty product. The Deluxe Face Wash Plus offers excellent performance and reliability for everyday use.,Beauty,user_094,2.5,Neither great nor terrible. Just average.,459,117
ITEM_0184,Ergonomic Cap Pro,Upgrade your lifestyle with the Ergonomic Cap Pro. Built for durability and engineered for superior clothing experience.,Clothing,user_067,3.8,Get what you pay for. Acceptable quality.,438,32
ITEM_0184,Ergonomic Cap Pro,Upgrade your lifestyle with the Ergonomic Cap Pro. Built for durability and engineered for superior clothing experience.,Clothing,user_082,4.1,Top notch quality. You won't be disappointed.,111,12
ITEM_0184,Ergonomic Cap Pro,Upgrade your lifestyle with the Ergonomic Cap Pro. Built for durability and engineered for superior clothing experience.,Clothing,user_054,3.3,Decent quality for the price range. Not bad.,110,22
ITEM_0184,Ergonomic Cap Pro,Upgrade your lifestyle with the Ergonomic Cap Pro. Built for durability and engineered for superior clothing experience.,Clothing,user_027,1.5,Very disappointed. Broke after a week of use.,186,1
ITEM_0184,Ergonomic Cap Pro,Upgrade your lifestyle with the Ergonomic Cap Pro. Built for durability and engineered for superior clothing experience.,Clothing,user_039,2.0,Poor quality. Doesn't match the description at all.,332,58
ITEM_0184,Ergonomic Cap Pro,Upgrade your lifestyle with the Ergonomic Cap Pro. Built for durability and engineered for superior clothing experience.,Clothing,user_053,4.8,My whole family loves it. Very well made and durable.,218,66
ITEM_0184,Ergonomic Cap Pro,Upgrade your lifestyle with the Ergonomic Cap Pro. Built for durability and engineered for superior clothing experience.,Clothing,user_098,4.5,Exceeded my expectations. Works perfectly and looks amazing.,191,22
ITEM_0184,Ergonomic Cap Pro,Upgrade your lifestyle with the Ergonomic Cap Pro. Built for durability and engineered for superior clothing experience.,Clothing,user_071,3.0,Functional but could use some improvements.,432,111
ITEM_0184,Ergonomic Cap Pro,Upgrade your lifestyle with the Ergonomic Cap Pro. Built for durability and engineered for superior clothing experience.,Clothing,user_082,4.9,Top notch quality. You won't be disappointed.,463,25
ITEM_0185,Smart Guide X,Upgrade your lifestyle with the Smart Guide X. Built for durability and engineered for superior books experience.,Books,user_064,3.4,Average product. Meets basic expectations.,257,74
ITEM_0185,Smart Guide X,Upgrade your lifestyle with the Smart Guide X. Built for durability and engineered for superior books experience.,Books,user_005,2.8,Functional but could use some improvements.,397,116
ITEM_0185,Smart Guide X,Upgrade your lifestyle with the Smart Guide X. Built for durability and engineered for superior books experience.,Books,user_071,4.9,Five stars! This is exactly what I was looking for.,486,31
ITEM_0185,Smart Guide X,Upgrade your lifestyle with the Smart Guide X. Built for durability and engineered for superior books experience.,Books,user_045,1.6,Horrible quality control. Mine had defects.,420,101
ITEM_0185,Smart Guide X,Upgrade your lifestyle with the Smart Guide X. Built for durability and engineered for superior books experience.,Books,user_001,1.7,Terrible experience. Customer service was unhelpful.,137,42
ITEM_0185,Smart Guide X,Upgrade your lifestyle with the Smart Guide X. Built for durability and engineered for superior books experience.,Books,user_034,4.7,Perfect gift idea. The recipient was thrilled!,2,0
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_095,2.7,Neither great nor terrible. Just average.,292,55
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_031,2.8,Functional but could use some improvements.,329,50
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_007,1.2,Returned immediately. Complete ripoff.,325,49
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_094,4.5,My whole family loves it. Very well made and durable.,223,29
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_013,3.2,Decent quality for the price range. Not bad.,323,73
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_051,2.2,Cheaply made and arrived damaged. Want a refund.,81,10
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_027,4.4,Absolutely love this product! Best purchase I've made this year.,321,98
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_076,4.7,Top notch quality. You won't be disappointed.,471,20
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_074,5.0,Exceeded my expectations. Works perfectly and looks amazing.,324,80
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_100,4.7,Five stars! This is exactly what I was looking for.,113,19
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_025,3.5,"Works as described. No complaints, no surprises.",413,96
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_099,4.3,Absolutely love this product! Best purchase I've made this year.,478,36
ITEM_0186,Premium Headphones Plus,Discover the Premium Headphones Plus — a premium electronics product featuring cutting-edge technology and sleek design.,Electronics,user_081,4.9,Top notch quality. You won't be disappointed.,56,14
ITEM_0187,Smart Vitamins Plus,Discover the Smart Vitamins Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_024,4.8,Sleek design and works flawlessly. Very impressed.,467,53
ITEM_0187,Smart Vitamins Plus,Discover the Smart Vitamins Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_051,4.4,Absolutely love this product! Best purchase I've made this year.,249,80
ITEM_0187,Smart Vitamins Plus,Discover the Smart Vitamins Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_010,4.4,Perfect gift idea. The recipient was thrilled!,160,40
ITEM_0187,Smart Vitamins Plus,Discover the Smart Vitamins Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_058,1.4,Waste of money. Would not recommend to anyone.,462,45
ITEM_0187,Smart Vitamins Plus,Discover the Smart Vitamins Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_085,2.7,It's okay. Does the job but nothing special.,175,22
ITEM_0187,Smart Vitamins Plus,Discover the Smart Vitamins Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_062,1.2,Very disappointed. Broke after a week of use.,379,32
ITEM_0187,Smart Vitamins Plus,Discover the Smart Vitamins Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_016,4.5,Absolutely love this product! Best purchase I've made this year.,265,65
ITEM_0187,Smart Vitamins Plus,Discover the Smart Vitamins Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_098,4.1,My whole family loves it. Very well made and durable.,111,1
ITEM_0187,Smart Vitamins Plus,Discover the Smart Vitamins Plus — a premium health product featuring cutting-edge technology and sleek design.,Health,user_042,4.7,Great quality and super fast delivery. Highly recommend!,481,32
ITEM_0188,Deluxe Helmet Lite,High-quality sports product. The Deluxe Helmet Lite offers excellent performance and reliability for everyday use.,Sports,user_091,3.2,"It's fine. Standard product, standard experience.",414,126
ITEM_0188,Deluxe Helmet Lite,High-quality sports product. The Deluxe Helmet Lite offers excellent performance and reliability for everyday use.,Sports,user_056,3.8,Functional but could use some improvements.,128,11
ITEM_0188,Deluxe Helmet Lite,High-quality sports product. The Deluxe Helmet Lite offers excellent performance and reliability for everyday use.,Sports,user_026,3.8,"It's fine. Standard product, standard experience.",52,9
ITEM_0188,Deluxe Helmet Lite,High-quality sports product. The Deluxe Helmet Lite offers excellent performance and reliability for everyday use.,Sports,user_022,3.1,Get what you pay for. Acceptable quality.,228,54
ITEM_0188,Deluxe Helmet Lite,High-quality sports product. The Deluxe Helmet Lite offers excellent performance and reliability for everyday use.,Sports,user_077,3.4,Neither great nor terrible. Just average.,310,49
ITEM_0188,Deluxe Helmet Lite,High-quality sports product. The Deluxe Helmet Lite offers excellent performance and reliability for everyday use.,Sports,user_055,4.4,My whole family loves it. Very well made and durable.,323,104
ITEM_0188,Deluxe Helmet Lite,High-quality sports product. The Deluxe Helmet Lite offers excellent performance and reliability for everyday use.,Sports,user_009,5.0,Absolutely love this product! Best purchase I've made this year.,129,37
ITEM_0188,Deluxe Helmet Lite,High-quality sports product. The Deluxe Helmet Lite offers excellent performance and reliability for everyday use.,Sports,user_053,4.4,Can't believe how good this is for the price. Amazing deal!,15,0
ITEM_0188,Deluxe Helmet Lite,High-quality sports product. The Deluxe Helmet Lite offers excellent performance and reliability for everyday use.,Sports,user_024,2.1,Returned immediately. Complete ripoff.,183,15
ITEM_0188,Deluxe Helmet Lite,High-quality sports product. The Deluxe Helmet Lite offers excellent performance and reliability for everyday use.,Sports,user_010,4.4,My whole family loves it. Very well made and durable.,399,80
ITEM_0189,Premium Anthology X,Discover the Premium Anthology X — a premium books product featuring cutting-edge technology and sleek design.,Books,user_060,3.8,Neither great nor terrible. Just average.,287,8
ITEM_0189,Premium Anthology X,Discover the Premium Anthology X — a premium books product featuring cutting-edge technology and sleek design.,Books,user_050,4.5,Five stars! This is exactly what I was looking for.,52,17
ITEM_0189,Premium Anthology X,Discover the Premium Anthology X — a premium books product featuring cutting-edge technology and sleek design.,Books,user_036,3.3,Average product. Meets basic expectations.,330,53
ITEM_0189,Premium Anthology X,Discover the Premium Anthology X — a premium books product featuring cutting-edge technology and sleek design.,Books,user_088,3.6,Neither great nor terrible. Just average.,101,12
ITEM_0189,Premium Anthology X,Discover the Premium Anthology X — a premium books product featuring cutting-edge technology and sleek design.,Books,user_007,1.1,Horrible quality control. Mine had defects.,140,26
ITEM_0189,Premium Anthology X,Discover the Premium Anthology X — a premium books product featuring cutting-edge technology and sleek design.,Books,user_016,4.6,Exceeded my expectations. Works perfectly and looks amazing.,302,49
ITEM_0189,Premium Anthology X,Discover the Premium Anthology X — a premium books product featuring cutting-edge technology and sleek design.,Books,user_031,2.5,"It's fine. Standard product, standard experience.",401,1
ITEM_0189,Premium Anthology X,Discover the Premium Anthology X — a premium books product featuring cutting-edge technology and sleek design.,Books,user_060,4.0,Perfect gift idea. The recipient was thrilled!,273,67
ITEM_0190,Portable Headphones Pro,Upgrade your lifestyle with the Portable Headphones Pro. Built for durability and engineered for superior electronics experience.,Electronics,user_054,2.9,"It's fine. Standard product, standard experience.",177,25
ITEM_0190,Portable Headphones Pro,Upgrade your lifestyle with the Portable Headphones Pro. Built for durability and engineered for superior electronics experience.,Electronics,user_011,3.2,Neither great nor terrible. Just average.,24,6
ITEM_0190,Portable Headphones Pro,Upgrade your lifestyle with the Portable Headphones Pro. Built for durability and engineered for superior electronics experience.,Electronics,user_039,3.2,Get what you pay for. Acceptable quality.,328,15
ITEM_0190,Portable Headphones Pro,Upgrade your lifestyle with the Portable Headphones Pro. Built for durability and engineered for superior electronics experience.,Electronics,user_048,1.0,Poor quality. Doesn't match the description at all.,24,0
ITEM_0190,Portable Headphones Pro,Upgrade your lifestyle with the Portable Headphones Pro. Built for durability and engineered for superior electronics experience.,Electronics,user_018,4.9,My whole family loves it. Very well made and durable.,370,55
ITEM_0190,Portable Headphones Pro,Upgrade your lifestyle with the Portable Headphones Pro. Built for durability and engineered for superior electronics experience.,Electronics,user_029,4.7,Five stars! This is exactly what I was looking for.,415,94
ITEM_0191,Premium Planter Max,High-quality garden product. The Premium Planter Max offers excellent performance and reliability for everyday use.,Garden,user_007,1.4,Poor quality. Doesn't match the description at all.,352,78
ITEM_0191,Premium Planter Max,High-quality garden product. The Premium Planter Max offers excellent performance and reliability for everyday use.,Garden,user_049,4.9,Exceeded my expectations. Works perfectly and looks amazing.,298,58
ITEM_0191,Premium Planter Max,High-quality garden product. The Premium Planter Max offers excellent performance and reliability for everyday use.,Garden,user_016,4.8,Exceeded my expectations. Works perfectly and looks amazing.,454,105
ITEM_0191,Premium Planter Max,High-quality garden product. The Premium Planter Max offers excellent performance and reliability for everyday use.,Garden,user_082,4.5,Great quality and super fast delivery. Highly recommend!,123,36
ITEM_0191,Premium Planter Max,High-quality garden product. The Premium Planter Max offers excellent performance and reliability for everyday use.,Garden,user_062,3.0,"It's fine. Standard product, standard experience.",374,61
ITEM_0191,Premium Planter Max,High-quality garden product. The Premium Planter Max offers excellent performance and reliability for everyday use.,Garden,user_029,4.7,Outstanding value for the price. Would buy again.,180,35
ITEM_0192,Compact Toaster Pro,Upgrade your lifestyle with the Compact Toaster Pro. Built for durability and engineered for superior home & kitchen experience.,Home & Kitchen,user_028,4.5,Five stars! This is exactly what I was looking for.,197,24
ITEM_0192,Compact Toaster Pro,Upgrade your lifestyle with the Compact Toaster Pro. Built for durability and engineered for superior home & kitchen experience.,Home & Kitchen,user_063,4.8,Five stars! This is exactly what I was looking for.,389,80
ITEM_0192,Compact Toaster Pro,Upgrade your lifestyle with the Compact Toaster Pro. Built for durability and engineered for superior home & kitchen experience.,Home & Kitchen,user_098,1.9,Horrible quality control. Mine had defects.,434,129
ITEM_0192,Compact Toaster Pro,Upgrade your lifestyle with the Compact Toaster Pro. Built for durability and engineered for superior home & kitchen experience.,Home & Kitchen,user_014,2.3,Terrible experience. Customer service was unhelpful.,197,57
ITEM_0192,Compact Toaster Pro,Upgrade your lifestyle with the Compact Toaster Pro. Built for durability and engineered for superior home & kitchen experience.,Home & Kitchen,user_080,2.8,Functional but could use some improvements.,142,27
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_014,2.5,"Works as described. No complaints, no surprises.",235,23
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_035,4.5,Can't believe how good this is for the price. Amazing deal!,135,7
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_071,4.2,Perfect gift idea. The recipient was thrilled!,203,64
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_056,3.1,It's okay. Does the job but nothing special.,189,12
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_007,2.8,Functional but could use some improvements.,96,25
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_023,3.2,Get what you pay for. Acceptable quality.,55,1
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_083,4.2,Great quality and super fast delivery. Highly recommend!,27,0
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_074,4.5,Great quality and super fast delivery. Highly recommend!,141,14
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_080,3.0,Functional but could use some improvements.,51,7
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_094,1.7,Cheaply made and arrived damaged. Want a refund.,87,25
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_027,4.7,Outstanding value for the price. Would buy again.,147,46
ITEM_0193,Essential Dress Pro,The Essential Dress Pro is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_001,4.9,Can't believe how good this is for the price. Amazing deal!,318,61
ITEM_0194,Advanced Resistance Band One,High-quality sports product. The Advanced Resistance Band One offers excellent performance and reliability for everyday use.,Sports,user_024,4.1,Sleek design and works flawlessly. Very impressed.,6,2
ITEM_0194,Advanced Resistance Band One,High-quality sports product. The Advanced Resistance Band One offers excellent performance and reliability for everyday use.,Sports,user_061,4.2,Absolutely love this product! Best purchase I've made this year.,135,4
ITEM_0194,Advanced Resistance Band One,High-quality sports product. The Advanced Resistance Band One offers excellent performance and reliability for everyday use.,Sports,user_022,3.3,It's okay. Does the job but nothing special.,496,121
ITEM_0194,Advanced Resistance Band One,High-quality sports product. The Advanced Resistance Band One offers excellent performance and reliability for everyday use.,Sports,user_075,4.5,Five stars! This is exactly what I was looking for.,23,0
ITEM_0194,Advanced Resistance Band One,High-quality sports product. The Advanced Resistance Band One offers excellent performance and reliability for everyday use.,Sports,user_073,3.7,"It's fine. Standard product, standard experience.",268,64
ITEM_0194,Advanced Resistance Band One,High-quality sports product. The Advanced Resistance Band One offers excellent performance and reliability for everyday use.,Sports,user_022,2.6,Average product. Meets basic expectations.,411,85
ITEM_0194,Advanced Resistance Band One,High-quality sports product. The Advanced Resistance Band One offers excellent performance and reliability for everyday use.,Sports,user_058,5.0,My whole family loves it. Very well made and durable.,131,42
ITEM_0195,Deluxe Jump Starter SE,High-quality automotive product. The Deluxe Jump Starter SE offers excellent performance and reliability for everyday use.,Automotive,user_039,2.7,Get what you pay for. Acceptable quality.,351,66
ITEM_0195,Deluxe Jump Starter SE,High-quality automotive product. The Deluxe Jump Starter SE offers excellent performance and reliability for everyday use.,Automotive,user_094,3.9,Decent quality for the price range. Not bad.,438,56
ITEM_0195,Deluxe Jump Starter SE,High-quality automotive product. The Deluxe Jump Starter SE offers excellent performance and reliability for everyday use.,Automotive,user_085,1.7,Does not work as advertised. Very frustrating.,125,36
ITEM_0195,Deluxe Jump Starter SE,High-quality automotive product. The Deluxe Jump Starter SE offers excellent performance and reliability for everyday use.,Automotive,user_095,3.0,Functional but could use some improvements.,381,22
ITEM_0195,Deluxe Jump Starter SE,High-quality automotive product. The Deluxe Jump Starter SE offers excellent performance and reliability for everyday use.,Automotive,user_025,1.9,Returned immediately. Complete ripoff.,494,70
ITEM_0195,Deluxe Jump Starter SE,High-quality automotive product. The Deluxe Jump Starter SE offers excellent performance and reliability for everyday use.,Automotive,user_081,3.9,Get what you pay for. Acceptable quality.,448,134
ITEM_0195,Deluxe Jump Starter SE,High-quality automotive product. The Deluxe Jump Starter SE offers excellent performance and reliability for everyday use.,Automotive,user_023,4.9,My whole family loves it. Very well made and durable.,200,53
ITEM_0195,Deluxe Jump Starter SE,High-quality automotive product. The Deluxe Jump Starter SE offers excellent performance and reliability for everyday use.,Automotive,user_036,4.6,Absolutely love this product! Best purchase I've made this year.,359,43
ITEM_0195,Deluxe Jump Starter SE,High-quality automotive product. The Deluxe Jump Starter SE offers excellent performance and reliability for everyday use.,Automotive,user_079,4.6,Sleek design and works flawlessly. Very impressed.,405,88
ITEM_0195,Deluxe Jump Starter SE,High-quality automotive product. The Deluxe Jump Starter SE offers excellent performance and reliability for everyday use.,Automotive,user_037,4.5,Absolutely love this product! Best purchase I've made this year.,350,18
ITEM_0196,Eco Floor Mat Max,The Eco Floor Mat Max is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_063,4.0,Outstanding value for the price. Would buy again.,20,1
ITEM_0196,Eco Floor Mat Max,The Eco Floor Mat Max is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_037,1.1,Poor quality. Doesn't match the description at all.,156,0
ITEM_0196,Eco Floor Mat Max,The Eco Floor Mat Max is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_056,4.0,Absolutely love this product! Best purchase I've made this year.,70,11
ITEM_0196,Eco Floor Mat Max,The Eco Floor Mat Max is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_037,3.8,Decent quality for the price range. Not bad.,365,34
ITEM_0196,Eco Floor Mat Max,The Eco Floor Mat Max is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_019,1.6,Terrible experience. Customer service was unhelpful.,470,20
ITEM_0196,Eco Floor Mat Max,The Eco Floor Mat Max is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_038,4.9,Sleek design and works flawlessly. Very impressed.,127,40
ITEM_0196,Eco Floor Mat Max,The Eco Floor Mat Max is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_050,4.9,Great quality and super fast delivery. Highly recommend!,471,77
ITEM_0196,Eco Floor Mat Max,The Eco Floor Mat Max is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_077,4.4,Top notch quality. You won't be disappointed.,448,82
ITEM_0196,Eco Floor Mat Max,The Eco Floor Mat Max is a top-rated automotive item designed for modern users who value quality and convenience.,Automotive,user_075,4.3,Five stars! This is exactly what I was looking for.,213,70
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_081,4.4,Exceeded my expectations. Works perfectly and looks amazing.,448,111
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_013,4.7,Sleek design and works flawlessly. Very impressed.,257,45
ITEM_0197,Essential Rug Pro,Discover the Essential Rug Pro — a premium home & kitchen product featuring cutting-edge technology and sleek design.,Home & Kitchen,user_060,4.4,Sleek design and works flawlessly. Very impressed.,210,59
